ipst,wallclock
o5h717060,54.0
ic8z04heq,825.0
ibct3asfq,29.0
la9k03dbq,22.0
laa104vhq,20.0
idx5a1i1q,189.0
ic0441wgq,139.0
la8p910a0,12.0
ibuc53rkq,69.0
ocd606040,53.0
icd010lnq,172.0
ico801znq,188.0
iczm10010,578.0
ibu407ebq,140.0
icyr0c030,254.0
ie7h15050,225.0
o5fi02020,69.0
o46p9h020,39.0
ic8z04hiq,743.0
iccz78snq,50.0
ids311d3q,714.0
ie1853fgq,826.0
idp503boq,141.0
ic1339010,3326.0
ic3t95udq,730.0
la9k01s1q,20.0
ie0d16brq,33.0
iege070c0,313.0
idfr04a1q,802.0
ibld56lfq,21.0
iehq03xmq,1095.0
ibv512ejq,1169.0
idr003040,275.0
idg220jeq,383.0
o47n06010,61.0
idms22hyq,78.0
ie1b09rjq,2535.0
idg263d5q,422.0
ic1r84z1q,188.0
icpf09btq,290.0
iduy07ssq,667.0
id9g02040,6241.0
icfcbr010,1652.0
icr849dbq,1192.0
o57324010,46.0
ic3md3svq,151.0
ictn09010,241.0
ie1991010,864.0
idms11oiq,154.0
idiz04020,122.0
ibwi04010,86.0
ice191ibq,505.0
iduy08twq,710.0
ib2k0hf2q,167.0
ibvl13swq,39.0
icwy25nsq,63.0
ib7i60080,3914.0
ib91o6bkq,442.0
ibcr02goq,444.0
icsh10l1q,273.0
idp540a9q,70.0
iaby02ycq,1449.0
idce16wgq,40.0
ic1k03040,1301.0
id0r78fpq,2005.0
idvw3ogzq,887.0
ibp802olq,45.0
o4ob0m010,32.0
ic3mb0epq,112.0
icux04rwq,180.0
ic8x25040,2966.0
o4k1e0010,34.0
ie181j010,1782.0
ibf417040,2068.0
idx5a7o5q,200.0
icz606010,2864.0
ibu806b6q,21.0
idy419010,2707.0
ie1n07020,355.0
icpg14f7q,45.0
j8qj21010,105.0
idva07osq,1328.0
icmdp8070,301.0
ib91fkvoq,446.0
iciic9jlq,785.0
ib3901040,1661.0
icgu01y8q,765.0
o5fx7w020,35.0
lbiy9bdbq,19.0
ibxa80hiq,204.0
idy60os8q,74.0
ie1b36iqq,183.0
id1la4010,323.0
jch001010,7452.0
ic4515dpq,37.0
la9x04e5q,14.0
icn614040,9453.0
idvf12010,7675.0
o5f410010,41.0
icpw2c010,1029.0
ib5t20020,2119.0
ib2j01050,1921.0
idnzl3jeq,52.0
ibu94r010,2801.0
ics335diq,1385.0
ibu895diq,20.0
idci11kzq,1755.0
idor020e0,315.0
idb80abyq,33.0
ibdy03upq,41.0
icmw13uzq,761.0
ic8k14010,257.0
o4k1ta010,31.0
ie1936lbq,900.0
ibh706flq,63.0
ibdy02u7q,57.0
idov0gyzq,27.0
ib918l010,672.0
idb626040,2613.0
idg230lpq,63.0
iby07i030,2090.0
ie0o19acq,926.0
icg642e1q,572.0
ibbse1orq,115.0
id1x09hzq,1605.0
ie1b27iwq,105.0
o4j0020f0,60.0
idy60dh5q,141.0
iac723bfq,33.0
ibyt03dxq,652.0
j8q9080j0,91.0
idnzb3y7q,63.0
ibzg06040,225.0
lcdr14h4q,25.0
idt002haq,41.0
ib91juziq,274.0
j8i0ajcbq,1810.0
id5o15010,3731.0
ic6xdv010,1608.0
icpw58010,1175.0
icmd26m0q,180.0
idg236o2q,61.0
ice606giq,413.0
ico501l2q,36.0
icmdr3070,320.0
idir02040,2410.0
ibu971bgq,1362.0
idvw96010,2331.0
idy62jmtq,161.0
icx702l9q,148.0
ibht04meq,219.0
idoa04zuq,528.0
ida968030,4298.0
ibwh050c0,67.0
id9926flq,39.0
icno01010,5383.0
idb81fhcq,27.0
ic2m08g3q,166.0
icwz42010,1936.0
idp111ioq,1042.0
idx702jmq,194.0
ib2k27n6q,201.0
o4k1pz010,36.0
ic4578ytq,38.0
ibct57azq,26.0
ibh708q2q,47.0
ie7h140f0,111.0
idda12utq,201.0
ibuc530f0,337.0
ico402090,3750.0
ie8c03oqq,125.0
ie377bekq,201.0
ic3fa4040,3003.0
o4lycb010,32.0
idda12v3q,192.0
idy626zmq,167.0
idc729mcq,651.0
ib4a53020,2077.0
icvbb4g0q,164.0
ibx601wrq,39.0
iblk38dyq,1119.0
ids0h0j3q,156.0
icwz10020,1236.0
ie9m12010,2392.0
idp612kiq,1549.0
id0d0kohq,40.0
idb771trq,1014.0
j8q9070s0,108.0
ic5o01020,155.0
j8i0b2i6q,1816.0
j9et11040,3677.0
ib9j5aidq,1161.0
icxc02ldq,776.0
ib5d25020,3610.0
odqf11050,23.0
id0k2m010,1754.0
idwg34xaq,1121.0
ie0d51hxq,38.0
j8q9040d0,85.0
ibug0x010,1259.0
obkf20090,40.0
icdm58030,2154.0
id1la4060,329.0
idup21ihq,1055.0
ie7h05080,349.0
idwi79e0q,697.0
ie8r01c1q,213.0
icwy05liq,62.0
ic4548ztq,31.0
ibtm8cebq,1023.0
idwi2b010,2415.0
idw1100c0,291.0
idus39eyq,109.0
idut0ua3q,21.0
icwz36020,1278.0
icok40nzq,116.0
ie0001tdq,242.0
iac507hmq,925.0
idy693cwq,158.0
j6fy10020,374.0
ibw912mzq,93.0
ie0503010,2225.0
idhd58030,3980.0
ic0k09010,9501.0
id0v01k9q,2439.0
ic1r57asq,173.0
idy611hcq,132.0
ic1a04c9q,77.0
idb002u7q,42.0
idxr14050,2718.0
ibwv03f2q,94.0
ie9604mxq,137.0
idxf75020,1346.0
ie1qb1ddq,267.0
idvz16sfq,873.0
ic3707010,2467.0
idgq090g0,206.0
ibla01e9q,1078.0
o4v408030,92.0
ibbs50m7q,211.0
idok02f7q,4565.0
lcao94unq,36.0
idcd79ayq,56.0
iby895010,132.0
lbe101suq,36.0
idp527a8q,161.0
ib2s33hmq,147.0
idov52guq,40.0
ie1b04x3q,98.0
ibld0ogyq,34.0
idcc14niq,2722.0
id1v04cjq,1210.0
ibxa80hgq,188.0
j9irw5j3q,2548.0
ibcd05040,474.0
ic0441whq,231.0
o46p3o010,29.0
icftbi010,1782.0
icq181a1q,22.0
ied001050,1500.0
iclk02030,3260.0
idy643qoq,136.0
iacr51njq,891.0
icdm13040,1570.0
icr3a4030,451.0
ibbsy2rdq,222.0
ib910qq3q,293.0
ic4541r8q,36.0
ib3816zoq,172.0
la9k01w1q,23.0
ibbsc0t8q,227.0
ocbv010a0,41.0
j8i0bjxjq,2205.0
idci23f5q,1833.0
ibct94jfq,23.0
idg235nuq,63.0
ibqq32dqq,198.0
icle01010,3605.0
icfta7010,1736.0
id5v04010,4629.0
o4al04010,29.0
idy673ltq,179.0
icpf33ksq,48.0
icha09bwq,169.0
ief502gtq,254.0
id8i11elq,769.0
id6h03010,594.0
ice1d1p6q,766.0
ic0576010,6011.0
o5hkez050,47.0
ibcda8030,396.0
idr110rbq,215.0
ic4530a3q,46.0
iduy39u2q,50.0
lccl23hrq,42.0
id5i17010,1975.0
ie0l32fpq,403.0
iac551jcq,1124.0
ieec54010,2129.0
icgi01keq,534.0
lbe901dbq,91.0
ibtmakcnq,1436.0
j8i0cbn8q,1815.0
ibu828l1q,39.0
lbui26e5q,17.0
ibt401040,343.0
ic5m54010,1790.0
id0o18zvq,136.0
lcao2ymuq,42.0
iduy02mfq,67.0
ic1394020,1884.0
ic5z08j4q,207.0
iblc54zcq,842.0
id3z02tgq,57.0
j8i0bznjq,2489.0
ic2m04igq,190.0
ie8608zqq,84.0
la9k03b2q,22.0
ibu807ebq,20.0
ibh723ghq,41.0
icq148ioq,35.0
ic0605030,7231.0
laa006yjq,14.0
icau07l7q,1173.0
iabf02jnq,90.0
idfq04020,2725.0
icau41szq,744.0
icyr18010,330.0
id2412030,345.0
lce40xm7q,54.0
ibcdb8010,231.0
iblc81haq,819.0
idiy08050,83.0
idxb41020,2054.0
ibxa70rsq,194.0
ibu80dc3q,21.0
ibcd40khq,1126.0
idqn02k1q,760.0
iboe1lffq,192.0
ib8d51010,2628.0
iehl01kwq,125.0
ie7l01ngq,79.0
iaatb2030,1467.0
ie3b25020,588.0
ib3d29jqq,773.0
ic4209blq,44.0
ib91jg010,715.0
ie0f04ioq,932.0
o4an060c0,69.0
j8i0a4l8q,1721.0
lb3e23fkq,27.0
id3a03rwq,665.0
ie190nteq,995.0
ic6dc3jrq,145.0
lbx804d7q,29.0
id6s04010,2104.0
ibxd43hcq,589.0
ice01dbwq,37.0
idux54hnq,2267.0
iaaxt8010,1238.0
icpw1pijq,528.0
idp605esq,3757.0
idfr20040,2935.0
iblb8jl8q,838.0
ics329dqq,1391.0
ica102030,297.0
iehl05q4q,159.0
idy63forq,175.0
lcao48qgq,42.0
ie1c3l010,1640.0
icaz06040,1931.0
ibwe05030,126.0
iccn64020,1465.0
id9o18uxq,217.0
icg654010,1713.0
ib6w12020,2852.0
ie1986010,1060.0
lb6505onq,12.0
icqa3l010,1469.0
o5fx8b020,37.0
iac785psq,30.0
iduy23l4q,416.0
j9irw5jqq,2765.0
j8i0bgooq,2258.0
ibwh020d0,86.0
ib2k09ofq,191.0
icvbb3f2q,90.0
ib1b75030,217.0
o5e304040,86.0
id1x16d6q,1261.0
ic0585010,4736.0
ibu94b010,2561.0
ic8k51x4q,814.0
iegg06alq,147.0
ie1801010,2602.0
o5cx020b0,48.0
lbhk05ioq,47.0
idok02f9q,3994.0
id7e13040,1721.0
idi512qsq,127.0
ie4e20keq,757.0
iac753dnq,37.0
icfc57sbq,656.0
iciu05010,249.0
ief202020,1552.0
id1la9010,338.0
ibvz01090,504.0
idmea1y3q,42.0
idwf04b6q,181.0
icr302010,368.0
ibwm40010,7640.0
icg6b6010,1761.0
ida973070,4355.0
ibbsh1g0q,190.0
idoa07fpq,527.0
lc4e32q9q,69.0
ic1905010,4282.0
ief707fkq,39.0
idnzl3k6q,71.0
lbud02ipq,41.0
idy698eeq,120.0
ic6m4xonq,593.0
ids0a0010,322.0
iac516b4q,1145.0
iciu07010,242.0
iegj1vsnq,693.0
icdm69040,1770.0
ic3f54030,3030.0
idvw92010,1851.0
ibct1wfhq,32.0
oc3p011h0,32.0
ie7l09shq,138.0
ibw903erq,118.0
ic5j46spq,39.0
idp533zrq,131.0
lce35zwhq,59.0
icau0k010,2465.0
icaj12iyq,1286.0
o48b4n010,33.0
ib91o7010,974.0
idy683a1q,107.0
ie2r82020,4744.0
icrz18ahq,110.0
icnp11010,4701.0
idvw0h010,2308.0
ibcda4020,366.0
icqa0cfvq,599.0
ibbsd5lmq,147.0
ibu827wlq,24.0
lb2a17llq,21.0
ie1b03wmq,90.0
icha34jrq,1004.0
iblk69ihq,2844.0
id3z03auq,58.0
oa8501llq,17.0
iehh03010,2016.0
ie182r010,2161.0
idd409010,518.0
ic3t44mrq,959.0
idxr37070,2913.0
id5s04010,3715.0
ibh706hiq,40.0
ibc307suq,1192.0
idp507czq,126.0
iciik3mkq,751.0
ibex05030,1506.0
idi102020,2300.0
idc952010,2121.0
ibeuh6roq,907.0
ibrda2i4q,332.0
icpf07uhq,361.0
idoa06owq,494.0
ic9g05020,442.0
ibc501olq,66.0
ico501mcq,32.0
icmdp1brq,198.0
ic7z01030,2934.0
ib5t15020,2195.0
ic5m0t010,1572.0
idwg97h0q,1045.0
ie8c05q3q,192.0
icgz04dwq,359.0
ic6j11nzq,113.0
idy684uiq,204.0
ic5p03070,90.0
ibca63atq,1383.0
jd8f16020,5878.0
idcf12tzq,29.0
idf505mjq,65.0
id2f43m5q,1269.0
ic5w02eqq,749.0
icdz01dhq,23.0
ibbsn1erq,202.0
lbuhs2qiq,52.0
o4wn01050,67.0
ic2o03050,2995.0
icwy04kfq,67.0
ibu91e010,2446.0
ie8c03o1q,192.0
ic5m0x010,3056.0
iac505w2q,1258.0
ibuc41060,200.0
j8hm06jiq,36.0
o59013060,35.0
o5bl05030,33.0
ibg001miq,149.0
ids0a0040,330.0
j8s001010,5155.0
idcd23hmq,161.0
ibev8usyq,1018.0
ie1311juq,2664.0
ie0d0frcq,36.0
idupb1u5q,969.0
idmg07o3q,165.0
icha24iqq,155.0
ie1399ijq,2309.0
ic6xd8kpq,144.0
ibwm76010,6544.0
lc3y34xsq,19.0
idnza3uiq,53.0
iege070a0,226.0
ic5y09jpq,1433.0
lchr02avq,252.0
ibbsq1h7q,160.0
ib9j37efq,1695.0
idci13j6q,1510.0
ibu9qe010,1486.0
idp191ejq,1003.0
icpw82010,1840.0
iby81l010,126.0
iciie8vqq,709.0
ibzc04kjq,658.0
ibtx14xoq,1276.0
iby407040,2333.0
icaz05060,1502.0
idci41mdq,1419.0
ido94b010,1935.0
icpg19n6q,69.0
lbhk03q6q,21.0
ie0d70vlq,28.0
idc958010,2217.0
id9912csq,410.0
ic8h10030,3920.0
icftbw010,1730.0
idw1040b0,283.0
icaz03060,2253.0
icvba4dvq,196.0
idda12v0q,207.0
ido974010,1675.0
ie4i14010,6006.0
ibch01u7q,54.0
idp527a4q,150.0
icm606ljq,81.0
ic3g12uwq,176.0
ibc302iyq,1177.0
ibct2xsnq,39.0
ibh706d8q,56.0
idut72rpq,32.0
ibbsw5ezq,213.0
ocb6o3020,98.0
ibu9bg010,2791.0
icq206usq,39.0
idiy27040,80.0
icau70010,2265.0
ie1b16qgq,2227.0
ie7j05dxq,117.0
lbme55pdq,19.0
ibbsq5ciq,205.0
ie1114010,5559.0
o5h718050,56.0
ie7l09sjq,143.0
iegj11010,1758.0
ibu612jqq,1265.0
icaj06h1q,1585.0
icrz03jaq,116.0
iegj35scq,630.0
ibsl18020,104.0
lbs336nlq,21.0
icqa3e010,2051.0
o5ca03030,68.0
idy689u9q,135.0
lcix05q5q,36.0
j8i0acjtq,1390.0
idp124aeq,1092.0
lc4e4ktgq,62.0
idp623ghq,1204.0
idxf15070,10151.0
ib9j03xjq,1052.0
ic74b5v2q,718.0
idi519ojq,172.0
ibci010p0,1669.0
icq193hzq,26.0
idaz05i9q,601.0
id5n01bnq,234.0
ie0504020,3336.0
id2808010,668.0
ibsl30020,85.0
icbe05010,2479.0
iaaxp6010,1481.0
ibc304wbq,1198.0
ib3w30020,52.0
ic1310lqq,1000.0
o5db111d0,57.0
j8i0bmr5q,1888.0
lc1q05xwq,36.0
ib1t01020,3061.0
ief709e1q,39.0
idvw3u010,2281.0
iaag03afq,651.0
ibwb04xjq,915.0
ib7g01010,3709.0
idcg03aoq,1233.0
id0d77e2q,32.0
idwc43r0q,136.0
ibct28bkq,31.0
idmg05wuq,147.0
ibh708qhq,33.0
o59a13010,65.0
id9w09040,1711.0
ibct34j1q,32.0
idut43a6q,33.0
ibxa78orq,156.0
ic9t14ioq,104.0
ibct1evfq,33.0
idq261010,2217.0
ief753qls,41.0
idok08mlq,2286.0
icn116ivq,974.0
icmf03w1q,383.0
icph6o010,3374.0
icdx35010,2585.0
icsv06030,2932.0
id1k4l010,2967.0
ichc03070,89.0
iaac230k0,40.0
ids060jnq,204.0
id0k04qiq,840.0
ib91nfe4q,291.0
idjl11m7q,66.0
ibxy06fwq,52.0
idvf23010,6962.0
ibh708pkq,20.15
id2802010,843.0
idov53afq,38.0
idb007wjq,62.0
ichl08uhq,115.0
ibu9gkorq,1003.0
ic1p01010,3985.0
icwy16lkq,357.0
ible14cwq,20.0
o4d101020,71.0
ict102eoq,741.0
ic0530010,2481.0
ib3506q8q,193.0
la8q97090,17.0
ibfca8rpq,1183.0
icqa3c010,1588.0
icq166tzq,25.0
idn402k1q,331.0
icr323010,605.0
ibtxa1h9q,688.0
icha18a6q,124.0
ic3t06kuq,1063.0
id1l29010,312.0
idg215i1q,173.0
idg229dfq,39.0
ibct4vo4q,21.0
ibct1qoeq,21.0
ic451bcnq,38.0
ie0l21k5q,384.0
ibct2ln8q,22.0
idy60qi7q,136.0
ic6xdm010,1678.0
id5d14aoq,622.0
idg211gtq,333.0
ie3b0i010,271.0
icq92we2q,855.0
idvf17010,6143.0
icro02jrq,228.0
ic5lj4ukq,769.0
id9906z2q,47.0
ich104vkq,1336.0
icfcca010,1759.0
ida910ouq,1425.0
icii42d1q,781.0
ib2k63p9q,133.0
idyz06h3q,207.0
icpf31iaq,48.0
idp435mdq,698.0
ie4m07020,4087.0
iedv11010,2259.0
icau49tkq,1293.0
idvz13hcq,1945.0
ibuc05020,299.0
j9ob68010,525.0
ibct86mqq,26.0
ic5m5i010,2356.0
icdh02030,1496.0
o5d6010a0,72.0
o4ax22030,46.0
idy62tf9q,137.0
ib1b67020,238.0
ibuc51awq,67.0
idvz19bwq,1854.0
ic3m51lkq,493.0
ibxa32dnq,206.0
ib2k18u9q,193.0
ibxa83e0q,197.0
ic440h010,9938.0
ibmf82ziq,43.0
idoq03tkq,935.0
ib2k88nkq,154.0
idb7a4upq,657.0
iddn11080,324.0
icok16jlq,83.0
idq2eslbq,1038.0
o43j040k0,63.0
ic6m4i010,587.0
icwy12khq,283.0
ic6x8j010,1514.0
iboe3beeq,1129.0
o55123030,54.0
ibf106040,1789.0
ic74bhf2q,482.0
ic2u02jaq,466.0
idhi04010,5141.0
icmdr1040,326.0
iddt12030,1296.0
icdm69070,2161.0
ic4519v2q,41.0
ibcta1a2q,33.0
iaah11010,586.0
idy616g0q,146.0
icr3a4020,408.0
ibjb05o7q,92.0
idg204qtq,349.0
ids0b0tjq,113.0
ico802j2q,204.0
ibbsd5liq,165.0
idxpc9010,157.0
ibcda6040,281.0
ib9j13f1q,873.0
ie1u88030,393.0
j8i0boitq,2085.0
icqh14010,7825.0
icpp20csq,234.0
ibqs12hzq,1157.0
ib911ld5q,649.0
ic4542fqq,34.0
idnzm3loq,51.0
ids0a0d7q,88.0
icwy29a9q,47.0
la8q940d0,15.0
icyr0b010,248.0
ib2e01xcq,156.0
icc304050,2110.0
id9g03040,2874.0
ibc701020,1223.0
icok33g9q,199.0
ibcu9qa7q,16.0
iehl06sqq,192.0
id9o21wyq,39.0
iac516b2q,771.0
ie9m28yxq,1431.0
iddb15cgq,416.0
icii64shq,728.0
ic3g11ulq,319.0
ibu91d010,2452.0
iblc41ebq,654.0
icn647020,7358.0
icftby010,1699.0
icok13cmq,144.0
ic8z06p3q,108.0
ic8k03k0q,774.0
icls60joq,436.0
icmdp90b0,473.0
o59009020,64.0
id0i55naq,1052.0
ichc040i0,95.0
iddn110a0,293.0
idux41g8q,2415.0
ic8x24030,2877.0
ie1b21emq,162.0
ib1b48020,305.0
o5fx2u040,39.0
ic2m10v1q,119.0
lbby03ijq,34.0
o4wr12010,95.0
o5ex03020,75.0
id0b71fxq,944.0
idnzm3odq,69.0
iblbaxksq,954.0
idx5a9ywq,193.0
icqa29010,1430.0
idc912a5q,621.0
idj604g8q,60.0
ic2m07q7q,173.0
la9k02anq,23.0
icr3a7030,321.0
icha25i0q,173.0
ids0d0grq,133.0
lb6202g7q,17.0
obxq01050,27.0
ic3i04060,2365.0
ib2k0sjqq,190.0
iefn01d6q,431.0
ibc302hvq,1360.0
ib91i2010,1078.0
o48b43010,37.0
ief755neq,24.0
ie1q10dfq,185.0
ic4587d1q,38.0
ibh706hlq,52.0
la8q090w0,11.0
ick001020,5271.0
ibwb02eiq,1029.0
id9w08040,2132.0
iaaxy1010,1412.0
icmp08nxq,111.0
iboa91euq,86.0
icq93kxkq,567.0
ice131s9q,795.0
id0na4ntq,631.0
ibnh07nkq,941.0
ics401a5q,284.0
icii01dpq,788.0
ic6x8dloq,149.0
o58ob80o0,54.0
iddl03imq,183.0
ie6z10dpq,1354.0
ie7l04xiq,122.0
icwz06010,1504.0
ibtp03g7q,707.0
ib910tk3q,635.0
ie4a03040,203.0
id0b22f7q,790.0
idut12fyq,34.0
icdm42030,2256.0
lbho69a9q,18.0
ibc308xtq,1173.0
ibct88xbq,33.0
lc4d18ycq,51.0
j8c1070o0,67.0
ic8z10rpq,785.0
ibdy02tfq,40.0
ibu861a1q,23.0
o4c8070b0,67.0
iehc49ziq,1094.0
idca53010,2033.0
icvbb1ecq,102.0
ibct39c3q,29.0
ibol02bwq,128.0
ic40a1vwq,553.0
iaah110q0,549.0
ibld23g6q,21.0
idcp29010,5732.0
idq27kq4q,1400.0
ic5p03060,93.0
idci24e1q,1767.0
o59z03030,30.0
ieb316020,1589.0
idms01wiq,93.0
idgq010b0,347.0
ibw909fdq,76.0
iduy27p9q,303.0
la9t01050,101.0
idov96u9q,37.0
ic3g14vqq,368.0
icqr64ohq,841.0
ido93g010,1942.0
idov1cbfq,34.0
iblc05cfq,955.0
icnk06010,2113.0
icwh03010,6676.0
ibf6a5pfq,1106.0
ibxd23mzq,193.0
o48z15010,48.0
la8o22v5q,64.0
la8018n0q,37.0
lb8s4uccq,74.0
idy634pvq,140.0
idut0iluq,38.0
ibct1ykyq,31.0
ibcd33040,434.0
icphe9010,2633.0
ibu96la6q,1377.0
ldqj55080,66.0
icqa1v010,1973.0
ibtp09biq,665.0
ibtx63paq,35.0
ics305qfq,2097.0
icpg14f3q,48.0
idvw1ku1q,1040.0
iciik1efq,739.0
ie0h01mwq,3264.0
o5da06020,137.0
ie9m52kwq,1777.0
idxp13010,109.0
la8015dnq,27.0
icdxb4010,4307.0
o46d02010,42.0
ic4914rmq,31.0
ibc302i8q,1585.0
icdz12lrq,27.0
ics488c2q,270.0
o4wg030c0,60.0
ic3m04h3q,329.0
icfdl3c8q,1959.0
ib9j24syq,1572.0
ibtx84agq,1235.0
idnza3xgq,48.0
ibxj07juq,1998.0
id0r98f3q,2088.0
iaah110b0,572.0
idy60siqq,134.0
ie4n0m030,2433.0
ic6dj3w5q,121.0
ibfe02030,2244.0
iblc31giq,217.0
ice00zbwq,30.0
ie1u0h030,344.0
ibxa74klq,198.0
idcd08uoq,165.0
idb871yuq,32.0
ie1973010,2339.0
ibxa62p1q,161.0
idf505mkq,72.0
ic2p02070,1890.0
ice019a3q,30.0
idvp53b7q,1192.0
ie2k14010,2310.0
lc4d1fakq,54.0
ibwfc0010,5537.0
iaau01070,305.0
ic0q01040,1080.0
ice058yeq,22.0
id9922c0q,55.0
ibru02030,7062.0
ib3w33020,49.0
idb641030,1439.0
iaah14020,612.0
icii97elq,771.0
iboa49myq,1191.0
iabk03020,81.0
ic6da6x3q,189.0
ic9t11xnq,110.0
icn135fpq,1066.0
idjq02030,158.0
idwi1cqjq,1016.0
icwr10040,10839.0
ie8610jaq,187.0
iedk05y4q,793.0
ibcd67020,464.0
id1x18ggq,1292.0
idb754h0q,952.0
iefk21niq,655.0
ibl913kqq,90.0
idi534b3q,44.0
idy650t0q,188.0
j8i0bnb7q,1950.0
j8i0b3trq,2286.0
ibct0efpq,32.0
ie7h100b0,278.0
ib1b72020,247.0
iciia3o4q,801.0
ibwu01040,190.0
ibu93k010,1557.0
idwi51wmq,791.0
icpf34luq,37.0
idut1en8q,33.0
idx510020,342.0
ie1341doq,2666.0
ibu94v010,1222.0
idtl01020,325.0
idcc0fdsq,2135.0
icpg15g8q,48.0
idzi61010,425.0
idy625cvq,139.0
ic74blqjq,158.0
ibfp09030,2372.0
icsv02040,2734.0
lboz2sfpq,81.0
iecs39020,2643.0
ibxy03u5q,50.0
j8uq600b0,71.0
idj303hbq,42.0
idup04ehq,1124.0
icgy14fxq,1323.0
ib91a4010,1436.0
id2f25dbq,1559.0
idkv08020,556.0
idc74hb4q,342.0
ie0503020,2383.0
ibwu01oyq,102.0
ibrvv1090,1885.0
ib7735010,79.0
ie0d38y0q,23.0
ib6wrb030,3300.0
ib91o1010,946.0
ie7g05spq,502.0
ie4nzh040,1682.0
idc92l010,2012.0
ib918x010,900.0
ie0h06etq,4002.0
iddc20yzq,542.0
ics320cmq,1269.0
ic4571zvq,38.0
ic3m11e3q,832.0
iduy13o8q,455.0
idvw2h010,2468.0
lbpa02g0q,162.0
id0r0kclq,1680.0
iccz11rgq,45.0
iccza9h7q,51.0
ibwfj9ryq,905.0
idx510010,311.0
o5f304010,84.0
ieh808020,555.0
ibwn06twq,359.0
ib1b61010,664.0
idut78a1q,21.0
ic6dg6niq,586.0
ic5m0pc9q,489.0
ie1808010,2499.0
laa104vxq,23.0
ib1b0i030,192.0
icam02w7q,757.0
icq92t010,1711.0
ibwfj3noq,155.0
idmea1z3q,44.0
ibld82x4q,33.0
icmw07clq,464.0
icvba3clq,221.0
o4k1ju010,36.0
ichl09s4q,102.0
ie4l10030,2011.0
icrn05y0q,28.0
ic6m3p010,1883.0
ic5m5xldq,446.0
lb6f03kjq,15.0
ocvc02030,31.0
ichd02qqq,206.0
ido967010,2326.0
idl006miq,796.0
ie8807agq,841.0
idcd35ilq,107.0
icqa74meq,710.0
ibla01elq,833.0
j97c21h1q,1785.0
icii02e7q,794.0
o4x405040,81.0
idvz18czq,26.0
idcc81bhq,2295.0
ic74co010,1436.0
ibh708okq,19.26
ie7h14070,352.0
idus02bdq,1193.0
idbh30k3q,93.0
iblbcpjsq,836.0
ibzi02010,3802.0
iehl09wwq,192.0
ibwh030c0,76.0
idko73kdq,267.0
idb754gmq,894.0
icpf25hkq,376.0
lc3y02i2q,19.0
ibfg10040,2300.0
o52z28050,97.0
icxl01fxq,172.0
o4v407020,99.0
iabv01070,2093.0
icfc64s5q,841.0
ic3m54djq,563.0
ics483wzq,338.0
ibu402okq,98.0
ic27su010,4782.0
idg264e9q,55.0
icdb62040,457.0
ibcy50020,100.0
icg6a1010,1533.0
ibca90ofq,405.0
icr823u7q,1355.0
ie4n0v030,1582.0
id0i1i010,2056.0
idme01skq,41.0
icwb1pkgq,1118.0
id7e09030,1850.0
ibxa79q4q,131.0
idp530aeq,179.0
idp448010,2263.0
ibh714gfq,43.0
iefi01goq,45.0
labo06x1q,14.0
icpf17elq,464.0
ic3g14vlq,393.0
ic0583diq,918.0
idiy20030,78.0
icu112030,4729.0
idvw4a010,2223.0
idx5a7o0q,169.0
icx703csq,118.0
icwb2ceaq,1062.0
icds03mtq,184.0
idwc51hjq,177.0
icas99010,2495.0
ib912kqsq,389.0
icdm83060,2254.0
j8i0clkrq,2110.0
o48z55050,86.0
ib6wb3040,1951.0
o56301020,83.0
id9923d7q,68.0
iduy01llq,55.0
lbs329g1q,16.0
idus18l7q,125.0
ibct91r4q,37.0
id0n94znq,782.0
ibv514njq,1292.0
ic5s04050,290.0
jb7h03010,117.0
o60q03i2q,34.0
ib9j24t4q,1591.0
idgg26hcq,1161.0
o4k1iv020,41.0
icau44bpq,1125.0
o4g104010,112.0
ic0578010,4948.0
lda927lpq,16.0
idew01010,2455.0
iduv08020,1453.0
icpf34ltq,38.0
icmdp6050,296.0
lb1403dyq,13.0
idja03020,622.0
ibwk04amq,54.0
ics335dcq,1650.0
ib91m6010,1324.0
ic1128030,1777.0
idb80pltq,40.0
iacr03x8q,751.0
ic2m10v3q,167.0
ib2k38fzq,134.0
icii38y4q,773.0
ic5s020c0,324.0
ic3s13cpq,186.0
id5d10030,95.0
id5d26gmq,169.0
ic050snvq,731.0
ic0532e7q,961.0
ibjb01jbq,203.0
ib9j51gbq,1452.0
ibwfd9010,5847.0
ibeuhtc8q,73.0
idp630f6q,35.0
ie193b010,2109.0
ie7h06030,126.0
ibmq01ctq,46.0
icdm0g050,2472.0
ibum010c0,730.0
ib918fefq,710.0
idy629yzq,113.0
ie0l25qeq,66.0
ics308l9q,32.0
idr0c3030,307.0
ieav09ikq,1142.0
idwi14010,2256.0
id0o30n5q,98.0
ib1b0cppq,131.0
ieac02e8q,175.0
ie0o12otq,780.0
ib91imyhq,346.0
idcc16amq,2572.0
idlx04030,1644.0
ibu9gc010,1533.0
iciu14xdq,102.0
ibtw04aaq,46.0
icfdm4diq,1657.0
idir01040,2162.0
j8i0cll8q,1553.0
ibol04f5q,134.0
j8i0b1x2q,1808.0
idc940k4q,769.0
o53314020,46.0
idvw2d010,1815.0
o5bn99020,461.0
iblc17epq,472.0
ictn17o9q,1094.0
j8ig02rpq,44.0
icyr1w030,177.0
iefk51ujq,1522.0
j8i0cji0q,2267.0
